customer_id,name,age,gender,city,region,income_bracket,segment,shopping_frequency,preferred_channel,preferred_category,loyalty_tier,registration_date,is_active,email,phone,app_installed,email_opt_in,sms_opt_in
C09223,Mohini Thakur,27,Male,Kolkata,East,<2L,Frequent Buyer,18.1,Push Notification,Dresses,Bronze,2020-11-29,True,luckynagar@example.org,1795969367,True,False,True
C09224,Lipika Sandhu,36,Male,Lucknow,North,5-10L,Family Shopper,7.4,Email,Footwear,Bronze,2020-09-01,True,imaran12@example.org,3225019177,False,True,True
C09225,Gaurika Narang,64,Female,Chennai,South,>50L,Impulse Buyer,7.1,Push Notification,Activewear,Bronze,2020-05-27,False,wcherian@example.org,9232026366,True,True,True
C09226,Suhani Verma,34,Female,Chandigarh,North,20-50L,Luxury Shopper,3.1,In-App,Outerwear,Platinum,2018-08-21,True,samarth59@example.org,+915602367974,False,True,True
C09227,Max Gupta,24,Male,Kochi,South,<2L,Student,8.4,Email,Outerwear,Silver,2019-09-11,True,yatangoswami@example.com,09412966477,True,True,True
C09228,Hemal Wali,30,Female,Indore,Central,20-50L,Brand Loyalist,2.9,SMS,Dresses,Gold,2020-02-23,True,timothytara@example.net,02644556044,True,False,False
C09229,Upadhriti Johal,34,Female,Ahmedabad,West,2-5L,Family Shopper,7.3,In-App,Tops,Silver,2022-09-25,True,manthan05@example.net,07955281011,True,True,False
C09230,Zayan Hora,43,Male,Vadodara,West,10-20L,Family Shopper,6.7,Push Notification,Bottoms,Bronze,2023-08-06,True,niteshtoor@example.net,+910437246498,False,False,True
C09231,Chanchal Shah,36,Female,Bengaluru,South,20-50L,Family Shopper,4.4,In-App,Accessories,Silver,2023-11-17,True,farajkaul@example.com,+914762680679,True,True,False
C09232,Dalaja Deol,19,Female,Surat,West,10-20L,Brand Loyalist,6.6,SMS,Bottoms,Bronze,2018-09-15,True,farhanbobal@example.org,2409421505,True,True,True
C09233,Yashasvi Acharya,56,Male,Pune,West,2-5L,Budget Shopper,5.9,In-App,Activewear,Bronze,2020-09-05,True,zmanda@example.org,+919166612877,False,True,True
C09234,Manbir Chaudhuri,37,Female,Mumbai,West,10-20L,Working Professional,7.8,WhatsApp,Accessories,Bronze,2019-04-23,True,balayaarnav@example.com,07058856493,True,False,True
C09235,Chanchal Deshmukh,35,Female,Mumbai,West,20-50L,Frequent Buyer,15.8,SMS,Tops,Bronze,2022-01-18,True,rohanbail@example.com,7563886616,True,False,False
C09236,Yasti Rai,57,Male,Vadodara,West,10-20L,Impulse Buyer,8.0,Push Notification,Ethnic Wear,Bronze,2023-07-26,True,adweta08@example.org,9805725221,False,True,True
C09237,Urishilla Rastogi,23,Male,Patna,East,<2L,Brand Loyalist,6.8,WhatsApp,Outerwear,Silver,2021-05-24,True,upkaar46@example.com,08157058026,True,False,True
C09238,Mitali Munshi,52,Female,Vadodara,West,20-50L,Frequent Buyer,13.5,SMS,Tops,Bronze,2022-07-17,True,aadhya87@example.com,3170988445,True,False,False
C09239,Madhav Handa,28,Male,Chandigarh,North,>50L,Luxury Shopper,3.0,In-App,Footwear,Bronze,2022-03-15,True,yauvani73@example.org,00466404898,True,True,True
C09240,Charan Khalsa,62,Male,Mumbai,West,2-5L,Budget Shopper,2.9,Email,Ethnic Wear,Silver,2019-05-02,True,pratyush67@example.org,7091857714,True,False,True
C09241,Fariq Balay,37,Male,Mumbai,West,10-20L,Working Professional,5.0,In-App,Accessories,Bronze,2022-10-09,True,eiravatimammen@example.net,+918377438697,False,False,True
C09242,Imaran Zacharia,63,Female,Indore,Central,2-5L,Impulse Buyer,11.6,In-App,Outerwear,Gold,2019-10-07,True,ayushuppal@example.org,5077445818,False,True,True
C09243,Isha Vora,36,Female,Kolkata,East,10-20L,Family Shopper,5.0,Email,Ethnic Wear,Bronze,2020-07-07,True,mohammed50@example.org,05734608317,True,True,True
C09244,Isha Bhasin,35,Male,Lucknow,North,10-20L,Working Professional,7.3,Push Notification,Accessories,Gold,2019-04-02,True,anamika68@example.com,0030337633,False,True,True
C09245,Wazir Nayar,40,Female,Chandigarh,North,10-20L,Working Professional,9.1,In-App,Activewear,Platinum,2019-03-03,True,msanghvi@example.net,04102350434,True,True,True
C09246,Nathan Brar,18,Female,Surat,West,2-5L,Budget Shopper,5.0,SMS,Tops,Silver,2018-10-17,True,opal@example.net,02973543323,True,True,True
C09247,Vasudha Sathe,49,Female,Chennai,South,5-10L,Impulse Buyer,7.9,Email,Outerwear,Silver,2022-01-30,True,vmutti@example.org,5274605304,True,True,True
C09248,Samuel Kanda,59,Male,Pune,West,2-5L,Budget Shopper,3.2,Push Notification,Tops,Platinum,2023-06-26,True,epurohit@example.net,05540826785,False,True,True
C09249,Samuel Parsa,31,Female,Lucknow,North,<2L,Fashion Enthusiast,9.0,SMS,Tops,Silver,2018-05-15,True,goleadvay@example.com,5587261862,True,True,False
C09250,Bishakha Bajwa,18,Female,Hyderabad,South,2-5L,Budget Shopper,4.3,In-App,Accessories,Silver,2021-09-15,True,lsaran@example.com,02321025290,True,True,False
C09251,Daksh Sachdev,21,Female,Indore,Central,<2L,Student,11.7,WhatsApp,Tops,Bronze,2018-01-24,True,manyapai@example.net,08274161117,True,False,True
C09252,Wridesh Boase,25,Male,Kolkata,East,2-5L,Budget Shopper,3.4,Email,Bottoms,Bronze,2018-03-19,True,yagneshbalasubramanian@example.org,+917060172455,False,True,True
C09253,Manthan Srinivas,28,Female,Jaipur,North,>50L,Luxury Shopper,1.9,Email,Footwear,Gold,2022-07-06,True,omya97@example.com,+918477890185,False,True,False
C09254,Yuvraj Chahal,19,Female,Delhi,North,<2L,Student,8.3,Email,Outerwear,Silver,2018-09-05,False,usekhon@example.org,+919915826972,False,True,False
C09255,Bishakha Rama,30,Female,Chandigarh,North,5-10L,Working Professional,9.1,WhatsApp,Activewear,Silver,2018-10-26,True,balveer04@example.org,+910227641650,True,False,True
C09256,Zashil Kanda,21,Male,Nagpur,Central,<2L,Student,3.9,SMS,Innerwear,Gold,2022-04-05,True,chaayakade@example.com,+916112586526,True,False,False
C09257,Bhanumati Bora,30,Female,Chennai,South,2-5L,Frequent Buyer,8.8,Email,Ethnic Wear,Bronze,2020-10-19,True,wrao@example.net,0161133468,True,True,True
C09258,Lipika Kulkarni,58,Male,Chennai,South,10-20L,Brand Loyalist,7.5,SMS,Bottoms,Silver,2023-11-15,True,daksh61@example.com,03264883304,False,True,False
C09259,Ishita Contractor,19,Male,Surat,West,<2L,Student,10.6,In-App,Accessories,Bronze,2019-05-27,True,charan47@example.org,5988012981,False,True,True
C09260,Yug Luthra,52,Male,Indore,Central,2-5L,Budget Shopper,4.7,SMS,Outerwear,Bronze,2019-07-08,True,baradaditya@example.com,05968272473,True,True,False
C09261,Aradhana Gokhale,33,Female,Hyderabad,South,<2L,Brand Loyalist,9.2,SMS,Ethnic Wear,Silver,2022-11-29,True,idika98@example.org,+910927678146,True,True,False
C09262,Niharika Dewan,49,Male,Delhi,North,20-50L,Frequent Buyer,19.0,WhatsApp,Tops,Silver,2022-04-08,True,vasudhaparmer@example.net,+912443323154,True,False,True
C09263,Chandani Mani,61,Male,Kochi,South,<2L,Frequent Buyer,19.1,In-App,Accessories,Platinum,2023-11-05,True,ladlimuni@example.org,08781276252,True,True,False
C09264,Fariq Chakraborty,24,Male,Ludhiana,North,<2L,Student,8.7,WhatsApp,Footwear,Gold,2018-08-11,True,ravijanuja@example.org,8842407818,True,True,True
C09265,Chameli Chaudhary,32,Female,Bhopal,Central,10-20L,Working Professional,9.4,Email,Ethnic Wear,Silver,2018-09-14,True,gouraarnav@example.net,+919402285256,True,True,True
C09266,Ridhi Wason,61,Female,Agra,North,<2L,Frequent Buyer,18.3,WhatsApp,Innerwear,Bronze,2022-02-02,True,jatinkohli@example.org,04489083958,True,False,True
C09267,Vansha Kari,35,Female,Pune,West,5-10L,Working Professional,3.4,WhatsApp,Activewear,Silver,2023-03-05,True,ekiya03@example.net,00445804741,True,True,True
C09268,Elijah Parekh,30,Male,Ahmedabad,West,5-10L,Seasonal Buyer,1.7,WhatsApp,Activewear,Bronze,2023-10-23,False,aayush08@example.org,9215457768,False,True,False
C09269,Nirja Sarraf,48,Female,Kochi,South,10-20L,Family Shopper,11.6,SMS,Accessories,Gold,2022-07-05,False,logan05@example.com,+919882201860,True,True,False
C09270,Sanaya Karnik,35,Female,Patna,East,2-5L,Budget Shopper,3.9,Push Notification,Outerwear,Gold,2021-05-27,True,nigamchameli@example.net,5932840899,False,True,True
C09271,Chaaya Bath,48,Female,Bhopal,Central,2-5L,Budget Shopper,3.3,SMS,Accessories,Gold,2020-10-08,False,cherianria@example.com,02451609693,True,True,True
C09272,Chaitanya Bhatti,40,Male,Indore,Central,>50L,Family Shopper,11.5,In-App,Ethnic Wear,Bronze,2022-02-11,True,xgour@example.net,+912539307345,True,True,True
C09273,Idika Kohli,48,Male,Agra,North,10-20L,Family Shopper,4.3,Email,Footwear,Platinum,2022-01-17,True,jroy@example.com,8050359560,False,True,False
C09274,Leena Kara,27,Female,Delhi,North,<2L,Fashion Enthusiast,8.0,Email,Footwear,Bronze,2022-02-02,True,yagnesh06@example.net,+910410664950,False,False,True
C09275,Ekansh Bassi,58,Male,Indore,Central,2-5L,Budget Shopper,5.7,SMS,Footwear,Bronze,2018-03-31,True,farajsrinivasan@example.net,05180659495,False,True,False
C09276,Abhimanyu Doshi,38,Male,Ludhiana,North,<2L,Budget Shopper,5.7,WhatsApp,Ethnic Wear,Silver,2020-06-28,False,nadkarnisaumya@example.com,+914702054974,False,True,False
C09277,Bimala Tak,42,Male,Kolkata,East,5-10L,Frequent Buyer,16.9,Email,Outerwear,Platinum,2019-09-21,True,ysastry@example.com,0539818557,True,False,True
C09278,Samar Upadhyay,51,Male,Patna,East,20-50L,Luxury Shopper,1.1,In-App,Activewear,Silver,2019-05-08,False,trivenikorpal@example.com,02431398719,True,True,False
C09279,Atharv Subramaniam,46,Female,Indore,Central,5-10L,Frequent Buyer,19.9,Push Notification,Ethnic Wear,Silver,2019-09-26,True,faraj67@example.com,+912662675964,False,True,False
C09280,Charita Khalsa,25,Other,Surat,West,20-50L,Frequent Buyer,8.9,Email,Outerwear,Silver,2019-11-22,True,jhalakmistry@example.org,2085464675,False,True,True
C09281,Upkaar Vasa,31,Male,Surat,West,2-5L,Family Shopper,10.1,In-App,Footwear,Silver,2018-03-21,False,vedant43@example.net,00490079176,True,True,False
C09282,Warjas Muni,45,Female,Agra,North,5-10L,Family Shopper,5.5,SMS,Ethnic Wear,Bronze,2018-08-26,True,gauridora@example.net,+919814580786,True,False,True
C09283,Jack Rege,39,Male,Chennai,South,5-10L,Working Professional,7.7,SMS,Tops,Bronze,2022-01-15,False,jyotiwali@example.org,04937459676,True,False,True
C09284,Damyanti Gola,33,Female,Jaipur,North,10-20L,Working Professional,8.7,WhatsApp,Activewear,Bronze,2018-01-04,True,falguni49@example.org,01558582721,True,False,False
C09285,Christopher Chahal,21,Male,Ahmedabad,West,<2L,Student,3.0,Email,Ethnic Wear,Silver,2023-11-18,True,unagarajan@example.com,0992525010,True,True,True
C09286,Dipta Bir,23,Female,Hyderabad,South,<2L,Impulse Buyer,10.0,SMS,Ethnic Wear,Bronze,2022-07-27,True,azad72@example.net,02007450645,True,True,True
C09287,Lucky Palla,25,Male,Chandigarh,North,<2L,Student,7.5,Push Notification,Innerwear,Silver,2021-03-25,True,qushi54@example.net,8663844691,False,False,True
C09288,David Dada,34,Male,Vadodara,West,<2L,Budget Shopper,3.9,Push Notification,Outerwear,Bronze,2020-03-02,True,vrittiamble@example.net,2282676260,False,True,False
C09289,Laban Dora,40,Female,Vadodara,West,5-10L,Working Professional,5.6,WhatsApp,Accessories,Platinum,2020-10-29,True,manecharles@example.org,+912419586643,True,True,True
C09290,Maya Oak,32,Male,Bhopal,Central,5-10L,Working Professional,10.0,Email,Innerwear,Bronze,2021-06-19,True,siddharth88@example.com,+913295078368,True,True,True
C09291,Ridhi Kota,29,Female,Nagpur,Central,20-50L,Luxury Shopper,3.6,Email,Activewear,Bronze,2019-07-20,True,senguptamason@example.com,7630974273,True,False,True
C09292,Ayushman Aggarwal,39,Other,Chandigarh,North,10-20L,Working Professional,9.9,WhatsApp,Outerwear,Silver,2019-10-26,False,darikadeshmukh@example.com,+919918775122,False,False,True
C09293,Aarav Barad,65,Male,Chandigarh,North,2-5L,Budget Shopper,2.5,SMS,Bottoms,Bronze,2018-09-14,True,ronithdhillon@example.com,+911784538535,True,True,False
C09294,Nathan Rastogi,41,Male,Patna,East,2-5L,Brand Loyalist,8.2,Email,Outerwear,Bronze,2019-01-09,True,gangadyal@example.org,05121400097,False,True,True
C09295,Aarush Sahota,37,Female,Ahmedabad,West,5-10L,Seasonal Buyer,1.9,SMS,Footwear,Bronze,2022-12-31,True,falan02@example.org,7619089177,True,False,False
C09296,Yoshita Sanghvi,62,Male,Pune,West,20-50L,Brand Loyalist,11.5,Email,Innerwear,Bronze,2018-10-29,True,lhegde@example.org,8122101885,True,True,False
C09297,Lucky Soni,65,Male,Bhopal,Central,20-50L,Fashion Enthusiast,9.4,Email,Innerwear,Silver,2023-12-18,True,xsani@example.net,01642191698,True,False,True
C09298,Luke Krishnan,44,Female,Indore,Central,5-10L,Family Shopper,5.6,SMS,Dresses,Silver,2020-08-26,True,bansaloscar@example.com,1063441012,False,True,True
C09299,Jason Goyal,47,Male,Hyderabad,South,20-50L,Brand Loyalist,11.2,In-App,Dresses,Bronze,2023-01-11,True,turvi87@example.net,02502612893,True,True,True
C09300,Laban Rajan,65,Female,Chandigarh,North,2-5L,Fashion Enthusiast,8.3,Push Notification,Ethnic Wear,Gold,2021-05-08,True,bainsharrison@example.org,1548135077,True,True,True
C09301,Jagrati Dani,47,Female,Jaipur,North,<2L,Impulse Buyer,9.2,Email,Dresses,Bronze,2022-12-31,True,amritabhalla@example.org,1689021720,False,True,True
C09302,Veda Sengupta,52,Male,Kolkata,East,<2L,Budget Shopper,5.4,WhatsApp,Tops,Bronze,2018-09-26,False,rajuchatura@example.com,7916964743,False,True,True
C09303,Lohit Yogi,48,Male,Kolkata,East,10-20L,Family Shopper,9.2,SMS,Accessories,Bronze,2020-04-29,True,eesha17@example.net,+918700816347,True,False,False
C09304,William Bali,23,Female,Patna,East,<2L,Student,3.5,Push Notification,Footwear,Silver,2022-05-13,True,vanya85@example.com,0785157362,True,True,False
C09305,Wyatt Majumdar,50,Male,Mumbai,West,2-5L,Budget Shopper,3.0,Push Notification,Bottoms,Silver,2021-03-30,True,warinder48@example.com,5129476987,True,False,False
C09306,Laban Nadig,33,Other,Jaipur,North,10-20L,Frequent Buyer,8.9,Push Notification,Ethnic Wear,Bronze,2023-03-18,True,saksham70@example.org,01524782680,False,False,False
C09307,Chatura Ahuja,40,Female,Mumbai,West,10-20L,Working Professional,3.0,Push Notification,Dresses,Gold,2018-10-31,True,rastogiodika@example.net,01977556593,True,False,True
C09308,Warhi Andra,45,Male,Ludhiana,North,<2L,Fashion Enthusiast,11.2,Push Notification,Innerwear,Bronze,2022-03-29,False,jhanaveen@example.com,+911380902299,False,True,True
C09309,Wridesh Parekh,23,Male,Lucknow,North,<2L,Budget Shopper,5.9,Push Notification,Bottoms,Gold,2019-08-07,True,sakshammohan@example.net,+917851195451,True,False,False
C09310,Amara Mishra,34,Male,Agra,North,<2L,Budget Shopper,4.7,WhatsApp,Innerwear,Bronze,2018-05-11,True,qvirk@example.com,+917994356622,False,True,False
C09311,Chandran Bail,18,Female,Patna,East,<2L,Student,8.6,In-App,Outerwear,Bronze,2018-10-17,True,sanayagupta@example.net,07245953790,False,True,True
C09312,Gunbir Batra,59,Male,Chandigarh,North,10-20L,Frequent Buyer,13.9,Push Notification,Tops,Gold,2020-10-25,True,chandran33@example.net,+915318601210,False,False,False
C09313,Omisha Atwal,30,Male,Patna,East,10-20L,Working Professional,4.2,WhatsApp,Ethnic Wear,Silver,2023-04-10,True,gopalkabir@example.com,08780902741,True,True,False
C09314,Janani Sangha,19,Male,Indore,Central,<2L,Seasonal Buyer,2.8,SMS,Innerwear,Bronze,2022-11-18,True,osant@example.net,0735685057,True,True,True
C09315,Yash Bawa,60,Female,Bhopal,Central,2-5L,Budget Shopper,2.3,In-App,Outerwear,Gold,2018-11-15,True,utkarshpandya@example.org,09232005967,True,True,True
C09316,Oliver Chakrabarti,46,Male,Kochi,South,2-5L,Fashion Enthusiast,9.9,Push Notification,Ethnic Wear,Gold,2023-06-24,True,adya45@example.com,7913065306,False,False,False
C09317,Rehaan Dar,39,Female,Mumbai,West,20-50L,Seasonal Buyer,2.4,Email,Bottoms,Gold,2018-11-03,True,nayakaayush@example.com,06895614038,True,True,True
C09318,Jeremiah Sankaran,47,Other,Ludhiana,North,<2L,Budget Shopper,2.1,In-App,Dresses,Bronze,2021-04-16,False,suletriveni@example.com,3780720673,False,True,True
C09319,Gaurav Sankar,43,Female,Pune,West,10-20L,Frequent Buyer,11.4,In-App,Activewear,Gold,2021-10-15,True,sacharbaghyawati@example.org,+915327639703,True,False,True
C09320,Damyanti Mammen,58,Male,Chennai,South,20-50L,Fashion Enthusiast,10.2,WhatsApp,Ethnic Wear,Bronze,2023-07-28,True,ekbalhalder@example.org,3928940121,True,True,False
C09321,Zinal Chatterjee,40,Male,Lucknow,North,>50L,Frequent Buyer,14.3,Email,Footwear,Bronze,2023-07-28,True,yuvrajchakrabarti@example.net,03390587800,True,False,True
C09322,Irya Sastry,30,Male,Patna,East,5-10L,Frequent Buyer,11.5,Email,Activewear,Silver,2019-11-19,True,ioommen@example.com,5446263422,True,True,True
C09323,Chaitanya Keer,42,Male,Pune,West,20-50L,Luxury Shopper,3.3,WhatsApp,Footwear,Silver,2022-08-08,True,pdhar@example.com,03424513932,True,True,False
C09324,Nidhi Sridhar,36,Female,Kochi,South,2-5L,Budget Shopper,3.7,Push Notification,Accessories,Bronze,2020-11-17,True,mitalipandya@example.org,03238588200,True,True,False
C09325,Ayaan Sharaf,46,Male,Chandigarh,North,<2L,Brand Loyalist,7.2,SMS,Dresses,Bronze,2020-01-04,False,jdixit@example.org,+910978862781,False,True,False
C09326,Veer Kata,63,Female,Delhi,North,2-5L,Budget Shopper,3.5,SMS,Activewear,Bronze,2022-01-05,True,ramanekavir@example.org,+918310755429,True,True,True
C09327,Janya Prabhakar,63,Female,Kolkata,East,10-20L,Brand Loyalist,2.5,SMS,Footwear,Bronze,2018-08-17,True,qgoel@example.org,9214402007,False,False,False
C09328,Naksh Toor,30,Male,Ahmedabad,West,2-5L,Budget Shopper,5.9,SMS,Footwear,Platinum,2021-12-25,True,sbhatti@example.org,02644360511,True,True,True
C09329,Chavvi Padmanabhan,59,Male,Kochi,South,>50L,Fashion Enthusiast,2.4,WhatsApp,Dresses,Silver,2023-12-18,True,mandmadhav@example.com,08094402593,True,True,True
C09330,Qushi Bhatia,39,Male,Ahmedabad,West,<2L,Family Shopper,5.0,Email,Bottoms,Bronze,2021-06-23,False,rborra@example.net,06702174250,True,True,False
C09331,Gavin Johal,52,Female,Delhi,North,5-10L,Frequent Buyer,17.7,Push Notification,Innerwear,Gold,2021-07-31,True,advikarandhawa@example.org,03050569642,False,True,True
C09332,Harrison Magar,29,Male,Surat,West,2-5L,Budget Shopper,3.9,Email,Innerwear,Gold,2018-03-01,True,chaudharyvyanjana@example.com,+913255518073,True,False,False
C09333,Xalak Biswas,63,Female,Pune,West,<2L,Brand Loyalist,6.0,SMS,Accessories,Bronze,2018-07-08,True,dalaja30@example.net,0461185587,True,True,True
C09334,Zinal Ahluwalia,27,Female,Bhopal,Central,5-10L,Impulse Buyer,7.2,WhatsApp,Footwear,Bronze,2022-06-06,True,vsavant@example.com,+918700180652,False,True,False
C09335,Neha Bhatnagar,23,Female,Surat,West,<2L,Student,4.5,WhatsApp,Innerwear,Bronze,2022-01-22,True,dashpriya@example.com,01556141645,True,False,True
C09336,Zayyan Dutta,38,Female,Chandigarh,North,10-20L,Working Professional,7.8,SMS,Dresses,Bronze,2019-11-04,False,upma17@example.org,6134896446,True,True,True
C09337,Victor Bahl,21,Female,Vadodara,West,20-50L,Fashion Enthusiast,10.2,Push Notification,Dresses,Bronze,2023-02-14,True,srout@example.com,+913071381567,False,False,False
C09338,Samar Oommen,33,Male,Delhi,North,20-50L,Brand Loyalist,9.7,SMS,Innerwear,Silver,2021-10-10,True,uchandra@example.net,+915129706721,False,True,False
C09339,Chakradev Sibal,21,Female,Surat,West,2-5L,Budget Shopper,5.3,In-App,Dresses,Silver,2022-03-18,True,fkaur@example.org,+917666552088,False,False,False
C09340,Pranit Hans,26,Male,Bhopal,Central,2-5L,Impulse Buyer,2.6,SMS,Activewear,Bronze,2018-01-26,True,lavanyachawla@example.com,4580599265,True,True,True
C09341,Ayushman Patla,39,Male,Patna,East,5-10L,Brand Loyalist,11.1,SMS,Outerwear,Silver,2020-08-10,True,mekhaladatta@example.org,+911990340449,True,False,False
C09342,Bina Soni,31,Female,Ludhiana,North,2-5L,Budget Shopper,2.1,Push Notification,Tops,Bronze,2019-10-13,True,ati14@example.org,04026265660,True,False,False
C09343,Abhiram Seth,56,Female,Agra,North,>50L,Fashion Enthusiast,3.0,WhatsApp,Outerwear,Gold,2019-04-14,True,arjun48@example.net,+910431052687,True,True,True
C09344,Pushti Bhavsar,42,Female,Patna,East,10-20L,Frequent Buyer,13.5,SMS,Activewear,Bronze,2019-02-21,True,harsh81@example.org,+911908125346,True,True,True
C09345,Geetika Walia,24,Other,Chennai,South,<2L,Student,5.8,WhatsApp,Footwear,Gold,2021-02-04,True,shereekapad@example.org,09153868728,False,True,True
C09346,Onkar Borah,22,Female,Kolkata,East,10-20L,Brand Loyalist,4.5,Email,Bottoms,Bronze,2022-10-02,True,pillayrachana@example.com,+919577812231,False,False,False
