employee_id,store_id,name,role,join_date,salary,performance_score,is_active
E02435,S0035,Chaman Kanda,Stock Associate,2023-04-10,38281,3.5,False
E02436,S0084,Tamanna Din,Stock Associate,2018-01-21,22656,2.3,True
E02437,S0133,Madhav Banerjee,Cashier,2019-10-22,105288,2.8,True
E02438,S0024,Dayamai Thakkar,Cashier,2022-09-16,24501,3.2,False
E02439,S0096,Anusha Sridhar,Store Manager,2023-05-27,23639,2.2,True
E02440,S0144,Warda Manne,Store Manager,2019-01-10,30226,3.7,False
E02441,S0046,Daniel Nath,Warehouse Staff,2019-03-24,101106,2.3,True
E02442,S0021,Shivansh Kar,Store Manager,2022-01-25,44807,4.8,False
E02443,S0113,Praneel Sura,Store Manager,2019-07-12,41163,2.1,True
E02444,S0111,Chandani Dutta,Customer Service Rep,2018-03-02,15603,4.9,True
E02445,S0023,Manya Nazareth,Stock Associate,2021-09-02,106635,2.9,True
E02446,S0037,Urvashi Pall,Warehouse Staff,2022-08-20,92738,3.7,True
E02447,S0106,Mahika Bora,Customer Service Rep,2019-06-23,93011,2.8,False
E02448,S0030,Barkha Hayer,Security,2018-12-27,96842,4.4,True
E02449,S0037,Gunbir Deep,Warehouse Staff,2020-04-08,55744,4.4,True
E02450,S0019,Chatura Modi,Store Manager,2020-11-22,58553,2.1,True
E02451,S0144,Nihal Devan,Security,2020-06-27,104732,2.5,True
E02452,S0076,Vasudha Manne,Visual Merchandiser,2022-01-14,72389,2.8,True
E02453,S0062,Shaurya Kamdar,Customer Service Rep,2019-09-13,70138,3.6,True
E02454,S0070,Aditya Pathak,Security,2018-06-09,112692,3.3,True
E02455,S0141,Manbir Puri,Visual Merchandiser,2020-10-26,54265,4.8,True
E02456,S0141,Om Bhalla,Stock Associate,2019-12-26,56670,4.4,True
E02457,S0077,Ishani Som,Security,2019-07-19,85804,2.1,True
E02458,S0115,Charles Dalal,Warehouse Staff,2021-02-07,107364,2.2,True
E02459,S0086,Radha Dixit,Customer Service Rep,2018-11-24,62739,4.9,True
E02460,S0145,Yash Bandi,Cashier,2018-02-09,92865,2.1,False
E02461,S0084,Wridesh Ranganathan,Sales Associate,2018-06-24,79668,3.9,True
E02462,S0008,Chasmum Gera,Sales Associate,2020-08-14,28071,4.9,False
E02463,S0119,Gaurav Sheth,Security,2019-01-24,93777,5.0,True
E02464,S0085,Anvi Saxena,Stock Associate,2022-12-29,104388,3.2,True
E02465,S0046,Advay Dar,Cashier,2018-04-08,68231,4.2,True
E02466,S0060,Fitan Dara,Customer Service Rep,2021-01-02,106571,4.8,True
E02467,S0001,Yashodhara Kar,Sales Associate,2019-07-08,38886,3.3,True
E02468,S0145,Varsha Mahal,Customer Service Rep,2018-09-01,16386,2.5,True
E02469,S0013,Pratyush Rajagopalan,Sales Associate,2021-08-01,29548,3.0,False
E02470,S0047,Radha Misra,Customer Service Rep,2020-11-29,72691,3.9,True
E02471,S0009,Hardik Nanda,Warehouse Staff,2021-03-03,20744,4.9,True
E02472,S0114,Qasim Ravi,Visual Merchandiser,2019-06-13,75777,3.8,True
E02473,S0091,Meera Yadav,Customer Service Rep,2018-04-25,45225,4.0,True
E02474,S0013,Devansh Venkataraman,Store Manager,2022-05-28,52728,4.9,True
E02475,S0078,Sarthak Dalal,Store Manager,2020-04-12,105443,4.7,True
E02476,S0072,Pranit Ahluwalia,Customer Service Rep,2019-06-01,19119,4.6,True
E02477,S0130,Dipta Das,Stock Associate,2018-09-21,24438,3.6,True
E02478,S0025,Kabir Jhaveri,Visual Merchandiser,2021-10-11,95658,3.8,True
E02479,S0140,Gagan Kunda,Customer Service Rep,2021-11-18,114610,4.3,False
E02480,S0146,Frado Dash,Customer Service Rep,2019-08-24,20990,3.1,True
E02481,S0016,Januja Garg,Security,2023-06-18,89631,4.8,True
E02482,S0005,Aadi Kothari,Security,2022-10-22,86761,2.2,True
E02483,S0113,Chakradhar Venkataraman,Warehouse Staff,2020-12-12,20778,4.3,False
E02484,S0123,Sai Dey,Stock Associate,2019-05-29,108933,4.7,True
E02485,S0050,Dhriti Virk,Stock Associate,2021-06-10,91159,4.1,False
E02486,S0058,Yashvi Kadakia,Store Manager,2018-01-12,66462,3.5,True
E02487,S0041,Chaitanya Khalsa,Customer Service Rep,2021-09-05,16055,2.7,True
E02488,S0003,Raghav Dhar,Sales Associate,2023-07-14,42854,5.0,True
E02489,S0034,Tanveer Desai,Security,2020-01-23,52469,2.3,True
E02490,S0048,Jagrati Mall,Store Manager,2020-02-05,101703,4.8,True
E02491,S0039,Pahal Borde,Visual Merchandiser,2020-06-25,55332,3.0,True
E02492,S0004,Abha Raj,Store Manager,2018-06-13,99299,4.7,True
E02493,S0012,Mugdha Shan,Customer Service Rep,2020-09-27,15736,3.9,False
E02494,S0143,Aachal Sandal,Security,2023-09-22,48197,2.7,True
E02495,S0030,Samar Bobal,Sales Associate,2022-04-22,66456,3.3,True
E02496,S0002,Reyansh Pradhan,Stock Associate,2021-10-02,74839,3.0,False
E02497,S0145,Oni Dube,Warehouse Staff,2021-08-17,89133,4.6,True
E02498,S0109,Radha Raghavan,Stock Associate,2019-11-18,66805,2.1,False
E02499,S0062,Yug Brahmbhatt,Security,2020-01-04,119508,2.0,True
E02500,S0118,Jeet Wali,Customer Service Rep,2021-12-19,83244,2.6,True
